intensity	day_of_week	month	day	hour	minute
0.7251121821505734	3	04	12	09	15
0.7673371359951966	3	04	12	09	30
0.7119568241250765	3	04	12	09	45
0.7399521715652241	3	04	12	10	00
0.7155721161310356	3	04	12	10	15
0.6936497251206103	3	04	12	11	30
0.6916623570648739	3	04	12	11	45
0.6760738374156905	3	04	12	12	00
0.684400826446281	3	04	12	12	15
0.712407509325506	3	04	12	12	30
0.6683431126012853	3	04	12	12	45
0.738378621154278	3	04	12	13	00
0.6853160977580287	3	04	12	13	15
0.7041830367460135	3	04	12	13	30
0.6905542800918334	3	04	12	14	00
0.6541397191633165	3	04	12	14	15
0.6674319448999672	3	04	12	14	30
0.6500109938434476	3	04	12	15	15
0.7487781036168133	1	03	13	09	30
0.7611296807634549	1	03	13	09	45
0.7217302635109751	1	03	13	10	00
0.7337807606263982	1	03	13	10	15
0.7297076596439653	1	03	13	10	30
0.7230468511392095	1	03	13	10	45
0.7109973016135249	1	03	13	11	00
0.6957248369184322	1	03	13	11	15
0.7389550981100277	1	03	13	11	30
0.730991054613936	1	03	13	11	45
0.7163792131664976	1	03	13	12	00
0.703551912568306	1	03	13	12	15
0.712764303482587	1	03	13	12	45
0.6945799884568971	1	03	13	13	00
0.700198474877259	1	03	13	13	15
0.7113697974804656	1	03	13	13	30
0.6962040993250356	1	03	13	13	45
0.6803681955245199	1	03	13	14	00
0.6839092495636998	1	03	13	14	15
0.6825734157650696	1	03	13	15	00
0.6905027932960894	1	03	13	15	15
0.7204961464354528	1	03	13	15	45
0.6590998815633636	1	03	13	16	00
0.6981921122048511	1	03	13	16	15
0.6967982053635159	1	03	13	16	30
0.6829081437217498	3	04	12	16	30
0.6904411249035697	3	04	12	17	15
0.7881326352530541	3	04	12	19	30
0.7831632653061225	3	04	12	19	45
0.7909919476152553	3	04	12	20	00
0.7233811386353759	3	04	12	20	15
0.7659968647570187	3	04	12	20	45
0.7268934949810977	3	04	12	21	00
0.8029875692050559	4	04	13	09	15
0.7365466919245072	4	04	13	09	30
0.6786437539778973	4	04	13	09	45
0.7840311763639659	4	04	13	10	00
0.7948348694316436	4	04	13	10	15
0.7296223745783001	4	04	13	10	30
0.7206714103265828	4	04	13	11	00
0.7068321553755099	4	04	13	11	15
0.7786585365853659	4	04	13	11	30
0.7779011660188784	4	04	13	12	00
0.7098288396588242	4	04	13	12	15
0.7527127355796688	4	04	13	12	30
0.7365925925925926	4	04	13	13	00
0.6529192408304113	4	04	13	13	15
0.6695652173913044	4	04	13	13	30
0.6629739858906526	4	04	13	13	45
0.6753181513730744	4	04	13	14	00
0.6673718470301058	4	04	13	14	15
0.6795943782245152	4	04	13	14	30
0.683796129342469	4	04	13	14	45
0.6766779697507939	4	04	13	15	30
0.6930777061418392	4	04	13	15	45
0.6822315494928297	4	04	13	16	00
0.7193847785733227	4	04	13	16	30
0.7102097306504844	4	04	13	16	45
0.7738654147104851	4	04	13	17	00
0.7667464982945061	4	04	13	17	15
0.7661503839025682	4	04	13	17	30
0.7268345242145855	4	04	13	17	45
0.6594294770206022	6	03	04	09	15
0.6532111075372574	6	03	04	09	29
0.6870608899297423	6	03	04	09	45
0.6667228022903334	6	03	04	10	00
0.6518249018249018	6	03	04	10	14
0.6770145310435931	6	03	04	10	29
0.9955614735907679	6	03	04	10	44
0.7041321251847568	6	03	04	10	59
0.6493918846195242	6	03	04	11	14
0.6839398513052714	6	03	04	11	30
0.662610811750391	6	03	04	11	46
0.6890873392868453	6	03	04	12	00
0.6756176154672395	6	03	04	12	30
0.6897880539499036	1	03	13	17	00
0.7066729917773561	1	03	13	17	15
0.7667986798679868	4	04	13	18	46
0.7812335266209804	4	04	13	19	46
0.7949444838176234	4	04	13	20	16
0.73217988595127	4	04	13	20	46
0.7824710973325583	4	04	13	21	01
0.7567869585223165	4	04	13	21	16
0.6769928811703043	6	04	15	08	30
0.658660719391548	6	04	15	08	45
0.6888633019893814	6	04	15	09	15
0.7203321182665047	6	04	15	09	30
0.7052412441831987	6	04	15	09	45
0.6784313725490196	6	04	15	10	00
0.673595208737009	6	04	15	10	15
0.6764375561545373	6	04	15	10	30
0.6769324903120538	6	04	15	10	45
0.7175925925925926	6	04	15	11	15
0.676914668306347	6	04	15	11	30
0.6879613299366386	6	04	15	11	45
0.6635397123202001	6	04	15	12	00
0.7153226965646112	6	04	15	12	15
0.6766261534998874	6	04	15	13	15
0.6924485125858123	6	04	15	14	00
0.7133543638275499	6	04	15	14	45
0.6985425186117228	2	03	14	08	15
0.715843383446225	2	03	14	08	30
0.664058598301981	6	04	15	15	15
0.6826544854713869	6	04	15	15	30
0.6885502149277062	6	04	15	15	45
0.6662279980259911	6	04	15	16	00
0.6502634099616859	6	04	15	16	45
0.6945595139464237	6	04	15	17	00
0.7007816494995982	6	04	15	17	15
0.6749678475388753	6	04	15	17	30
0.68693171688358	6	04	15	17	45
0.6616448068060972	6	04	15	19	15
0.7306578050443081	6	04	15	19	30
0.6436383521691579	6	04	15	19	45
0.6766147635524798	6	04	15	20	00
0.6646353849278895	6	04	15	20	15
0.7187194525904204	6	04	15	20	45
0.6715759280710464	0	04	16	08	45
0.7110904007455732	0	04	16	09	00
0.7199342767795622	0	04	16	09	15
0.7118773946360153	0	04	16	09	30
0.7234588563458856	0	04	16	09	45
0.6934156378600823	0	04	16	10	00
0.6779314772660947	0	04	16	10	15
0.7088888888888889	0	04	16	10	30
0.6607557176002652	0	04	16	10	45
0.7102385685884692	0	04	16	11	00
0.7093094316561418	0	04	16	11	15
0.7017268445839875	0	04	16	11	30
0.6889453352383976	0	04	16	11	45
0.7282492548225634	0	04	16	12	00
0.6701470147014702	0	04	16	12	15
0.6717232661035454	0	04	16	12	30
0.7097206276310754	0	04	16	12	45
0.6538832609744332	0	04	16	13	00
0.6450591568071988	0	04	16	13	15
0.6606581776087316	0	04	16	13	30
0.6613280547057765	0	04	16	13	45
0.6705240755520085	0	04	16	14	15
0.6658900836320191	0	04	16	14	30
0.6726380513184345	0	04	16	15	00
0.6764354066985646	0	04	16	15	15
0.6997880233174351	0	04	16	15	45
0.6881142098273573	0	04	16	16	15
0.7036891936010448	0	04	16	16	30
0.7079285490441868	0	04	16	17	30
0.7088174215636751	0	04	16	17	45
0.7391187677775989	0	04	16	18	00
0.7548274770496993	0	04	16	18	15
0.7853107344632768	0	04	16	18	30
0.7381096943938474	0	04	16	18	45
0.7490761271249076	2	03	14	09	30
0.7060985797827903	4	04	20	09	00
0.7242282402763847	4	04	20	09	30
0.706503645026118	4	04	20	09	45
0.7942198491397576	4	04	20	10	00
0.7565957446808511	4	04	20	10	15
0.70209116696352	4	04	20	10	30
0.7353340478742408	4	04	20	10	45
0.7532869296210364	4	04	20	11	15
0.7355351681957186	4	04	20	11	30
0.7095072280257465	4	04	20	12	15
0.7020125147979029	4	04	20	12	30
0.6891266789277155	4	04	20	12	45
0.7148992976957456	4	04	20	13	00
0.7357106727364694	4	04	20	13	30
0.7155874369910818	4	04	20	13	45
0.6902497027348394	4	04	20	14	00
0.7227619518085515	4	04	20	14	15
0.7094626723728008	3	05	10	08	15
0.7103510734643865	3	05	10	08	30
0.7147558600308953	3	05	10	08	45
0.7489020431544777	3	05	10	09	00
0.744403390567268	3	05	10	09	15
0.7188576058335021	3	05	10	09	30
0.7503976369007044	3	05	10	09	45
0.7745437079731028	3	05	10	10	00
0.7459503923057453	3	05	10	10	15
0.7061567670192569	3	05	10	10	30
0.7394565633371604	3	05	10	10	45
0.7134006302408802	3	05	10	11	00
0.7383701963854635	3	05	10	11	15
0.7754093923399649	3	05	10	11	30
0.786774628879892	3	05	10	11	45
0.7204371584699454	3	05	10	12	00
0.7265782066747085	3	05	10	12	30
0.7656144610818831	3	05	10	12	45
0.7286445178421087	3	05	10	13	00
0.7121425222691046	3	05	10	13	15
0.7152098369419941	3	05	10	13	30
0.6896614821591949	3	05	10	13	45
0.7038618971347215	3	05	10	14	00
0.6661579827047452	3	05	10	14	15
0.6748963667398196	3	05	10	14	30
0.6704558307883723	3	05	10	14	45
0.6615653694796677	3	05	10	15	00
0.6902527075812275	3	05	10	15	15
0.7049906716417911	3	05	10	15	30
0.6806233410394725	3	05	10	15	45
0.665171124532643	3	05	10	16	00
0.7273942352394235	3	05	10	16	15
0.6939203354297694	3	05	10	16	30
0.6959932160271359	3	05	10	16	45
0.7126596980255517	3	05	10	17	00
0.6974164560516709	3	05	10	17	15
0.7371157470592058	3	05	10	17	30
0.725125889911443	4	05	11	10	00
0.7281574512042625	4	05	11	11	00
0.6975422170205651	4	05	11	11	30
0.7618185806734672	2	03	14	10	15
0.720774550484094	2	03	14	10	30
0.7390648567119156	2	03	14	10	45
0.7392353377876764	2	03	14	11	00
0.7136382365059745	2	03	14	11	15
0.7375493096646942	2	03	14	11	30
0.7091867289495748	4	05	11	12	00
0.711597463694007	4	05	11	12	15
0.6808917197452229	4	05	11	12	30
0.6985750323856276	4	05	11	12	45
0.6902714242146996	4	05	11	13	00
0.6766875691626706	4	05	11	13	15
0.7296031928774273	2	03	14	12	00
0.7097449457389963	2	03	14	12	15
0.6981372392931062	2	03	14	12	30
0.72265413126017	2	03	14	12	45
0.7085038653933606	2	03	14	13	00
0.7257793299702496	2	03	14	13	15
0.7016009242449249	2	03	14	13	30
0.6760865972566518	2	03	14	14	00
0.6943269908386187	2	03	14	14	15
0.6562064156206415	2	03	14	14	30
0.6901638480585849	2	03	14	15	15
0.7064375605033882	2	03	14	15	30
0.6839690654083104	2	03	14	16	00
0.6954292806648319	2	03	14	16	15
0.7739221871713985	2	03	14	18	30
0.7251886898727048	2	03	14	19	00
0.6939872540870047	6	03	04	13	00
0.6659728646315141	6	03	04	13	16
0.6620433789954338	6	03	04	13	30
0.7191409277095095	6	03	04	13	45
0.6722490791896869	6	03	04	14	01
0.6741661070069398	6	03	04	14	15
0.6712013795746311	6	03	04	14	30
0.6702218430034129	6	03	04	14	46
0.6746124483913687	6	03	04	15	00
0.6903282495449695	6	03	04	15	15
0.6954545454545454	6	03	04	15	30
0.6910981645054188	6	03	04	15	45
0.6739244034140394	6	03	04	16	00
0.7494125293735313	2	03	14	19	30
0.7706972755458803	2	03	14	19	45
0.7027349628937672	2	03	14	20	15
0.7324045002616432	2	03	14	20	45
0.7130235419113125	3	03	15	10	15
0.7387151440456016	3	03	15	10	30
0.7420642978003384	3	03	15	10	45
0.7413519517613456	3	03	15	11	00
0.7195366795366795	3	03	15	11	15
0.7187392233947169	3	03	15	11	30
0.7032973122748684	3	03	15	11	45
0.7385546108567691	3	03	15	12	00
0.7083986211219053	3	03	15	12	30
0.7182886086862809	3	03	15	12	45
0.7158397890225812	3	03	15	13	15
0.7168050856146827	3	03	15	13	30
0.6961822264998396	3	03	15	13	45
0.6808854419130715	3	03	15	14	00
0.709211682037769	3	03	15	14	15
0.6901764672069897	3	03	15	14	30
0.738072744449693	3	03	15	15	00
0.7183480825958702	3	03	15	15	15
0.8254465321271167	3	03	15	15	30
